x,y,r,h
3.841317215368427,-4.510025102042122,0.31026531491207887,3.5031991411045094
-17.237339600972607,-0.5002070811042465,0.46677832788261603,3.023704905239451
-5.597948450869204,2.804975082439764,0.29819938262557866,1.7811621431544704
17.265367207344035,-4.435934743909113,0.2630179309103886,3.9793410802357445
0.019550161029819435,0.3108359721676308,0.2081893095561564,0.5978963446739404
-20.148803861511887,-3.700949633133399,0.4170050183967076,2.5580976660491634
-8.282217289233344,-2.8858835329131693,0.2251886929722567,2.787982822860294
3.7708638306672313,2.262818668443485,0.289971947171161,2.29850849205213
-18.899742258552887,-0.6405329994121258,0.4303406056270836,2.347273353903363
15.985617696197174,0.9436524453826465,0.48607248846661,3.652151743795283
0.91863081633619,3.880131118316367,0.2948802282345892,1.9344413318886766
-8.076823484715579,-1.7469018621044894,0.41168028122987677,1.4239491085216816
6.380139031225884,-4.7992953907381875,0.28228500885628927,0.6978223105313468
2.2621900080426407,1.969604160525682,0.4143979946371352,3.7527203300712477
9.988890898511393,-0.10635863900852982,0.32412791843226907,3.2024278009370315
-12.01330068813229,1.4757289131431541,0.49491867467201395,2.6440315091983244
-23.48727687036992,3.24876843397006,0.3859166150230648,3.463754443122316
1.929898529020484,-0.4303004359131286,0.2717361799213967,1.005070372116165
13.68541646399914,1.0580866153303345,0.27594449265318627,3.60032053466613
8.306041038692413,2.3817016673894305,0.258648438098797,2.890159708766008
10.874119869617068,-1.7394531326744778,0.42072285934733505,2.9407365352305233
-24.537377630705997,-1.4602951554506962,0.3863408214898202,1.1681739865517762
-21.75738890126337,-1.6847261504267097,0.4917726904729416,2.033460281483182
-15.410332753393396,-1.5987368802015167,0.2857012675479296,0.9285288093268695
-18.463321688392135,2.998894901509825,0.24127743343678415,2.8668851036545226
-14.300868841691312,-1.3497583953102374,0.32138493862074013,1.2316833553500564
0.2309264891450944,1.3479970760436464,0.35689550213047705,1.3082150078895651
-11.537661089453561,-2.1665147095185358,0.23354316422735868,1.4488954680124653
22.040592122322238,-0.05238045770961541,0.2100579568130027,1.3632672001350374
18.001185813643076,2.93607405292358,0.2527964529935181,2.1519136338917035
4.462834070754685,0.6286415022368521,0.35982181179205497,1.3555812958327216
11.01051874437303,-0.11071449453270876,0.4754666087721422,2.9007009761229776
-3.796345316395893,1.1544314318938884,0.365756457904013,1.5898287235937902
10.72798780575858,0.021244791245167427,0.3568445559899352,2.341736597935554
-2.6732552180354823,4.131881459659196,0.43327783691241173,1.1967881577952642
16.19008777836767,-0.6306350934050116,0.27798618074931264,3.923992302232187
-6.35559475268046,3.1368418222198677,0.48547790595488055,1.1241073629452536
-3.095924319595884,4.737810121953949,0.39096043442895345,1.8465007475769735
-11.38642349813843,1.8052967436921499,0.22462556854759153,3.0401971183884626
7.102698243742864,-4.34941484922842,0.3223717352639373,2.531780874833124
10.660524633554068,3.499946105512384,0.28470364802899606,3.0864563368397047
12.53007402628738,-2.78212828602196,0.3911711873929431,2.0596912912841807
10.472146141614168,-3.9869977058093253,0.2275832722975526,2.997237159633474
10.32296397878433,-2.6706954009681927,0.22288538479372974,3.010572949759866
0.3830671801895775,2.5625183491541783,0.25923744063709525,3.599796964088186
-17.436922142166374,-4.038939459190089,0.498983910959908,3.6260339466779863
22.66913237175904,-0.8634470856299306,0.4897266639417963,2.802799862789663
-9.488001945957015,-0.9172338314719717,0.3570390345416714,1.8167110563610323
-9.19745577396438,-4.3574099252883824,0.3205312203798536,0.852520357524971
14.550531728049812,1.71483162596736,0.3496545029271595,2.227075974794409
-20.8830408254851,2.283387764054501,0.42596792324083055,2.456396286729859
-6.780115979278612,1.3118215421467063,0.21145059637063282,0.7857217898818702
10.234479679962988,1.834083787359745,0.2448913619247631,2.6989462282327765
23.356790306379672,-4.807205801807449,0.422632846903202,1.7742041284020367
24.487264170975486,2.290624101335781,0.3793264267058001,2.0756487702219246
7.7459871634726625,-4.074351131952453,0.43689139145279654,2.9687896991770577
23.627475249869676,4.087026613910105,0.28653496977783505,1.4524525264835595
-15.513438105112614,1.2278613242603136,0.25544507673638867,0.8157098977978565
-14.810555365355022,0.7895955618574657,0.20906370584355957,0.4837975145487573
-24.262080580485474,2.5780756254650044,0.4035563122428887,3.882965182940593
23.03389517982226,-3.6052778285962206,0.22329579768393998,2.8893734619466858
20.3746311714783,2.7949430357938176,0.37489593620173245,1.6497706426032392
-20.72868564199508,1.9059651147502112,0.3852916599648989,1.7212269423536484
-15.022772718436128,0.02190572271629243,0.4952670084634616,2.071937423362944
-13.54979081818583,2.1038303310756623,0.42614444110148797,1.3975953936319079
24.938961947113484,0.6699475104403003,0.2213672401464681,3.237306940253126
13.68109060385482,-0.28891109133629733,0.20655135310104455,0.5770705219708071
-20.42855529650008,-1.3215768000717576,0.42798806121495264,3.5194184688924546
15.114163099118024,-4.56909536329378,0.3001657237598002,2.6269156658086255
-18.26102557763499,-1.8956662297669413,0.2803412955227197,3.580817208956671
