x,y,r,h
2.5122116245704937,1.4554267723790062,0.27874719487534594,2.1820931782428374
5.740298809791739,-2.902266478359432,0.29396890148288424,3.4408888433565874
-7.053083177962204,2.1377785248192627,0.3425231076029722,1.4910437435777206
15.13735271422376,-3.709229131795847,0.349847727589051,2.7021422552286998
-4.204448856607289,-0.20657908036231465,0.25317556942553027,3.610522646806991
9.207790323810706,2.5153890918507305,0.23956785812684658,2.5946310588129458
-5.677932761745751,-2.018630922891189,0.4287351949719503,2.736556668418427
-22.041332455986108,-4.536515657816919,0.4722223022915783,1.556096508457358
-6.470465119566821,-1.3590586940901006,0.2710924007848874,1.5072482154241627
-23.257907432206398,-3.105894066248116,0.32111720826552903,1.1747478872791195
-10.854893445226294,-0.9547875910160357,0.26327560562968627,1.6226211706009561
-10.23968672083252,2.335507035323028,0.4478229098009576,3.8635796150809356
-5.794057624121397,-1.644203110581004,0.2033211861652654,0.7761337197738323
-17.43027008849827,2.1021531115655083,0.3463181730629652,1.656587167994422
0.18886776030713648,-1.8842476643459873,0.48721368704605916,1.854441482964786
5.080948650887056,-1.9283753831646635,0.47102143880978553,2.7571424344678395
6.61182804432131,-2.898672489483226,0.29760178141295346,3.8519203850107266
-7.552988100409053,1.5950902559486337,0.2039629909939676,3.084869626005188
-15.87181032003846,-1.2658075620291767,0.32011446914979025,1.1718054010996537
-5.1243381241065435,4.093073345648488,0.27703393411845423,1.3028536126345278
-20.352650023931176,3.6651285292710423,0.2152645864697512,0.6130255860098437
14.794978983714138,4.5721895103297125,0.39303448608732106,3.175460285134239
1.4580143266485805,-3.6402796680702654,0.43752073358639076,3.7723074830711925
-21.722966195620675,-1.6980626440963809,0.2848266608671214,2.779860869042598
2.953514451823768,4.171516001826896,0.21291179388986262,1.2561388036112653
-23.93156974054534,-0.05395659627692595,0.2484419224223603,2.2388903202311963
-12.838864093144482,0.1674416807421153,0.3612265079447227,1.7212914010246072
16.339308908062087,-0.2025547932904317,0.39997915163697584,1.714209452615035
-14.86856106425778,-3.635986227326521,0.27546447704839416,2.303948013023199
-20.171636058569163,-4.477696496845774,0.33702319453878626,3.1736428085092285
-7.916161896281217,1.2496600140404208,0.4072249907252693,2.545251030899793
-17.70354404161665,2.8310066277029486,0.4597115606962541,3.2546888450464273
-9.281641906676663,-1.7557040595859674,0.48616027494389596,3.090513301303467
18.23974290360573,1.339459283368205,0.47264410393034395,3.6883280981204005
23.095826558992556,-2.8613568608352025,0.3710210629821359,1.9902704335992356
24.714990797352712,-1.765484414521131,0.3425147693579313,0.7642246755192887
23.224490616280995,-3.663025094059953,0.24628033705042934,2.955880250013324
8.032982198013158,-1.8444594471032048,0.31196018191229113,3.065616317847905
-9.668939333349218,4.412859585392857,0.3592106942418169,1.6270056974185891
-17.35243403862967,0.9638053620396594,0.40450242599011765,0.9642894016920474
-8.921030794987683,3.7843819762125275,0.48728707302580004,2.275221228349192
-15.491157676276757,0.5705804064977293,0.48136702820251775,2.9726108058119896
4.786974622643086,4.668397056595717,0.47808542402327797,2.771534324196629
-11.227578387033772,1.403979539215511,0.24317565934227597,3.140278809674867
6.970719649108322,2.507995609290621,0.40269769239476133,2.214430238232655
15.831610690590296,2.4912157370991554,0.26768839269387523,2.8734496064040167
-24.267590009946556,3.8172753181171313,0.28195847940675284,2.169969028858349
-13.501873059228553,-1.650667561456686,0.24190093716637934,3.4259720154550655
7.819350977288607,-2.5271675822177464,0.2831108168849127,3.468165750135097
22.448143988832122,-4.504987331807815,0.3788110216736742,3.6081983012905052
9.221202019788997,-2.4680737388358143,0.49617912433899053,2.814451861634092
23.20490847644362,-1.2479280300506157,0.4433873506201335,2.0193909775136634
-13.95625358361427,-4.569633419246502,0.3392188028762888,1.7786686400885976
20.10760565190381,1.9123318650157275,0.2386102407152301,3.3075710426075537
-24.87595430924636,-1.4902560423669775,0.38071903366398585,2.133425800574764
-7.902964053480538,-4.777170698010959,0.3296761939961388,3.416021285184538
-17.574686243195902,-2.349012793082077,0.29526821620431387,2.2660772878291704
9.809432336711879,-2.5612738248359515,0.40042244446624675,2.739926584806211
-14.123253541562036,0.9191090500755568,0.46551618750189744,3.2796465801350636
-9.609776152343997,-4.061012149677348,0.3874751381393938,1.051328673810323
-9.456611717616886,2.0667098246911006,0.49501910202960187,3.7484815815968835
-11.872005867686536,-2.7799893459832283,0.20490631877437468,2.8457993440431015
-1.1202543328110366,-4.891617807019855,0.2914426185208163,2.4866023361663103
3.8190027920107568,3.579123430146577,0.4647251919647949,2.149942187267276
-1.3353628650063172,-4.603153292782719,0.30010122480529033,3.542289175369759
-1.6459123704790137,2.9986343947005736,0.379796284494472,1.598820330956744
-13.088519057582577,3.5834655569239473,0.4778429957184916,2.307079765286524
10.817768553214854,-0.5259603936769741,0.26878573653986737,2.079171010132982
14.183803024570182,-1.6321367324853906,0.27197004012225234,3.030647097967967
20.631126038959664,-2.8458166371514038,0.2144225091931356,0.5262114092293815
6.780568366691398,4.710194866346539,0.45778567497248146,2.7722391289131334
11.799850733752919,-4.071775821878348,0.4452692028893376,1.9056708787371406
-2.7406588717417364,0.6845171566916566,0.38755160050737747,1.3730231849535621
-13.852677021126992,-4.595912081360455,0.48174639465552604,2.8191500507724245
-18.236355340027323,-2.874353612071485,0.28242244079698253,3.938957469328849
8.678431007123088,3.598476296375514,0.2744410944720828,3.32809726119017
-22.1008897900172,0.31564091695888497,0.3573493380069645,2.517830380530273
23.705097508130258,-4.590883656350768,0.21371512205565985,0.5896823897437424
-22.20135423112583,3.509630829842237,0.2563038821050296,1.4129373325449601
-18.599441451650783,3.755973393793388,0.47251952012240755,2.0655921611621046
8.619753119686422,-2.4921701277063035,0.35053714325482976,1.0807275505000107
-18.336957509653253,3.5929150915211583,0.23035114584690022,2.517183658974608
18.51917433551246,2.454424213440598,0.47712174016035186,1.3526457826259737
-18.75492378411025,-1.4757026765109025,0.2064207466043776,0.7432541492887146
-4.5798570464672,-3.4738543194477134,0.24530643076879968,0.7036049809688762
15.365208833423964,2.774482397236998,0.28910523704547886,3.433146785352995
-23.19251915211303,-3.250724823609227,0.20277786704195824,3.4843218509144296
-24.396261409685167,-3.794979614874885,0.4881008634647779,2.4845517488596527
-5.808463912134453,-2.7219181853946406,0.24966839169216004,0.6160259257237849
9.513824444506419,2.966333547423476,0.4536550308507975,1.7910600959361382
-14.229983234633686,4.524190125953776,0.46214794406701587,2.0162584086096693
6.000028143043135,-0.8306237302830057,0.32279307336334606,1.041722088493985
3.741504003365474,3.0014652557896397,0.2468969550510117,0.804507548155383
6.95439517668553,-0.9579493131803227,0.2365712605994581,0.9925623740492319
-14.086769557435098,-2.301080720381589,0.3179333448353344,2.3555304855375554
9.667373041734841,-0.7408263650060949,0.4231139685232306,2.181415247049062
-21.513642208033296,-0.17976824267469294,0.368598800659819,3.911065658559002
23.87205239858684,4.612065436752944,0.22250478984074754,0.5561447999042572
-12.635291702191392,1.2347897905201375,0.38363655400315355,1.0437089907479278
20.44686071065776,2.394710545574638,0.36110287336971647,1.3185699849286516
